6.264444351196289	5.544444561004639	0.0
6.280444622039795	5.544444561004639	0.0
6.296444416046143	5.544444561004639	0.0
6.312444686889648	5.544444561004639	0.0
6.328444480895996	5.544444561004639	0.0
6.344444751739502	5.544444561004639	0.0
6.36044454574585	5.544444561004639	0.0
6.376444339752197	5.544444561004639	0.0
6.392444610595703	5.544444561004639	0.0
6.408444404602051	5.544444561004639	0.0
6.392444610595703	5.544444561004639	0.0
6.376444339752197	5.544444561004639	0.0
6.36044454574585	5.544444561004639	0.0
6.344444751739502	5.544444561004639	0.0
6.328444480895996	5.544444561004639	0.0
6.312444686889648	5.544444561004639	0.0
6.296444416046143	5.544444561004639	0.0
6.280444622039795	5.544444561004639	0.0
6.264444351196289	5.544444561004639	0.0
6.248444557189941	5.544444561004639	0.0
6.232444763183594	5.544444561004639	0.0
6.216444492340088	5.544444561004639	0.0
6.20044469833374	5.544444561004639	0.0
6.184444427490234	5.544444561004639	0.0
6.168444633483887	5.544444561004639	0.0
6.152444362640381	5.544444561004639	0.0
6.136444568634033	5.544444561004639	0.0
6.1204447746276855	5.544444561004639	0.0
6.10444450378418	5.544444561004639	0.0
6.088444709777832	5.544444561004639	0.0
6.072444438934326	5.544444561004639	0.0
6.0564446449279785	5.544444561004639	0.0
6.040444374084473	5.544444561004639	0.0
6.024444580078125	5.544444561004639	0.0
6.008444786071777	5.544444561004639	0.0
5.9924445152282715	5.544444561004639	0.0
5.976444721221924	5.544444561004639	0.0
5.960444450378418	5.544444561004639	0.0
5.94444465637207	5.544444561004639	0.0
5.9284443855285645	5.544444561004639	0.0
5.912444591522217	5.544444561004639	0.0
5.9284443855285645	5.544444561004639	0.0
5.94444465637207	5.544444561004639	0.0
5.960444450378418	5.544444561004639	0.0
5.976444721221924	5.544444561004639	0.0
5.9924445152282715	5.544444561004639	0.0
6.008444786071777	5.544444561004639	0.0
6.024444580078125	5.544444561004639	0.0
6.040444374084473	5.544444561004639	0.0
6.0564446449279785	5.544444561004639	0.0
6.072444438934326	5.544444561004639	0.0
6.088444709777832	5.544444561004639	0.0
6.10444450378418	5.544444561004639	0.0
6.1204447746276855	5.544444561004639	0.0
6.136444568634033	5.544444561004639	0.0
6.152444362640381	5.544444561004639	0.0
6.168444633483887	5.544444561004639	0.0
6.184444427490234	5.544444561004639	0.0
6.20044469833374	5.544444561004639	0.0
6.216444492340088	5.544444561004639	0.0
6.232444763183594	5.544444561004639	0.0
6.248444557189941	5.544444561004639	0.0
6.264444351196289	5.544444561004639	0.0
6.280444622039795	5.544444561004639	0.0
6.296444416046143	5.544444561004639	0.0
6.312444686889648	5.544444561004639	0.0
6.328444480895996	5.544444561004639	0.0
6.344444751739502	5.544444561004639	0.0
6.36044454574585	5.544444561004639	0.0
6.376444339752197	5.544444561004639	0.0
6.392444610595703	5.544444561004639	0.0
6.408444404602051	5.544444561004639	0.0
6.424444675445557	5.544444561004639	0.0
6.408444404602051	5.544444561004639	0.0
6.392444610595703	5.544444561004639	0.0
6.376444339752197	5.544444561004639	0.0
6.36044454574585	5.544444561004639	0.0
6.344444751739502	5.544444561004639	0.0
6.328444480895996	5.544444561004639	0.0
6.312444686889648	5.544444561004639	0.0
6.296444416046143	5.544444561004639	0.0
6.280444622039795	5.544444561004639	0.0
6.264444351196289	5.544444561004639	0.0
6.248444557189941	5.544444561004639	0.0
6.232444763183594	5.544444561004639	0.0
6.216444492340088	5.544444561004639	0.0
6.20044469833374	5.544444561004639	0.0
6.184444427490234	5.544444561004639	0.0
6.168444633483887	5.544444561004639	0.0
6.152444362640381	5.544444561004639	0.0
6.136444568634033	5.544444561004639	0.0
6.1204447746276855	5.544444561004639	0.0
6.10444450378418	5.544444561004639	0.0
6.088444709777832	5.544444561004639	0.0
6.072444438934326	5.544444561004639	0.0
6.0564446449279785	5.544444561004639	0.0
6.040444374084473	5.544444561004639	0.0
